id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
72693621,,20800,20800,20800, 60 months,14.46,488.96,C,C4,Technian,10+ years,MORTGAGE,65000,Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72693621,,debt_consolidation,Debt consolidation,130xx,NY,16.1,0,Mar-02,675,679,0,63,,7,0,13037,62.4,14,w,0,0,15092.59,15092.59,8214.19,6544.13,24.45,309.82,55.7676,Jan-19,309.82,,Mar-19,549,545,0,63,1,Individual,,,,0,0,94804,1,2,1,2,9,12077,74,1,3,6170,67,20900,0,2,0,5,13543,7863,62.4,0,0,112,114,2,2,2,2,67,,67,1,4,4,4,6,6,4,6,4,7,0,0,0,2,85.7,25,0,0,111884,25114,20900,16415,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Nov-18,ACTIVE,Nov-18,5879,45,18
72782760,,20000,20000,20000, 60 months,19.99,529.77,E,E1,Director,3 years,RENT,162000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72782760,,debt_consolidation,,156xx,PA,16.1,1,Mar-03,675,679,1,5,63,16,1,5182,21.2,53,w,0,0,25408.30674,25408.31,20000,5408.31,0,0,0,Jul-17,16954.2,,Feb-19,684,680,0,74,1,Individual,,,,0,0,80249,0,5,1,3,11,75067,68,3,10,4654,56,24400,1,3,13,14,5016,10226,33.6,0,0,120,155,8,8,8,8,5,0,5,2,3,4,6,15,16,11,29,4,16,0,0,0,4,90.2,0,0,0,133236,80249,15400,108836,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72753538,,10000,10000,10000, 36 months,9.75,321.5,B,B3,Communications,3 years,RENT,55000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72753538,,debt_consolidation,Debt consolidation,941xx,CA,17.02,0,Sep-98,725,729,0,,,11,0,17120,95.6,20,w,0,0,11579.39545,11579.4,10000,1579.4,0,0,0,Mar-19,321.48,,Feb-19,749,745,0,,1,Individual,,,,0,91,46124,0,7,0,0,42,29004,54,0,0,6915,65,17900,0,0,0,0,4193,12,99.9,0,0,209,197,52,42,0,53,,,,0,3,4,3,4,15,4,5,4,11,0,0,0,0,100,100,0,0,71248,46124,15000,53348,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72522426,,14000,14000,14000, 36 months,7.89,438,A,A5,Equipment Operator,10+ years,RENT,86353,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72522426,,debt_consolidation,,064xx,CT,23.86,0,Apr-83,720,724,1,,,12,0,11962,42.3,25,w,0,0,15560.97906,15560.98,14000,1560.98,0,0,0,Mar-18,5499.25,,Mar-19,749,745,0,,1,Individual,,,,0,0,44174,1,4,1,2,8,32212,56,2,3,5432,52,28300,2,5,2,5,4016,11968,36.3,0,0,103,394,6,6,0,6,,1,,0,2,4,4,8,8,7,16,4,12,0,0,0,3,100,25,0,0,85653,44174,18800,57353,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71816821,,9500,9500,9500, 36 months,12.99,320.05,C,C2,Mechanic ,10+ years,MORTGAGE,45000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71816821,,debt_consolidation,Debt consolidation,185xx,PA,30.21,0,Jun-07,695,699,0,,,16,0,11585,27.1,25,w,0,0,11514.79952,11514.8,9500,2014.8,0,0,0,Feb-19,319.91,,Mar-19,724,720,0,,1,Individual,,,,0,0,133984,2,3,1,3,4,49762,92,2,5,4555,63,42800,0,1,1,8,8374,16004,37,0,0,104,99,0,0,2,0,,7,,0,4,7,7,7,7,12,16,7,16,0,0,0,3,100,14.3,0,0,177565,61347,25400,54256,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72742875,,4000,4000,4000, 36 months,16.29,141.21,D,D1,,,RENT,37800,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72742875,,other,Other,339xx,FL,16.13,0,Aug-95,705,709,0,,,6,0,27414,85.9,25,w,0,0,4086.1,4086.1,4000,86.1,0,0,0,Mar-16,4089.72,,Feb-17,649,645,0,,1,Individual,,,,0,0,27414,0,0,0,0,39,0,,1,2,23313,86,31900,0,4,0,2,5483,2266,92.2,0,0,83,246,11,11,0,15,,15,,0,3,4,3,11,5,6,20,4,6,0,0,0,1,100,66.7,0,0,31900,27414,29000,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72663489,,35000,35000,35000, 60 months,11.99,778.38,C,C1,Owner,7 years,RENT,125000,Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72663489,,debt_consolidation,Debt consolidation,801xx,CO,13.52,0,Aug-90,685,689,0,,,11,0,48070,48.3,17,w,0,0,38262.00683,38262.01,35000,3262.01,0,0,0,Feb-17,610.01,,Mar-19,719,715,0,,1,Individual,,,,0,140,52144,0,0,0,0,74,0,,3,3,22646,48,99500,1,0,3,3,4740,45317,49.4,0,0,74,306,10,10,2,10,,0,,0,4,5,9,11,1,10,13,5,11,0,0,0,3,100,22.2,0,0,109870,52144,89500,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72784718,,3600,3600,3600, 36 months,6.49,110.33,A,A2,Assistant Controller,2 years,RENT,41600,Source Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72784718,,credit_card,,920xx,CA,14.92,0,Aug-92,700,704,0,,,3,0,14205,45.2,4,w,0,0,3862.772775,3862.77,3600,262.77,0,0,0,Oct-17,1376.14,,Mar-19,669,665,0,,1,Individual,,,,0,0,22481,0,0,0,0,,0,,0,0,12827,55,31400,0,0,0,0,7494,17195,45.2,0,0,,282,38,38,0,38,,,,0,2,2,2,2,0,2,2,2,3,0,0,0,0,100,50,0,0,40681,22481,31400,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
70915216,,28875,28875,28725, 60 months,21.18,784.1,E,E3,Interior Design Specialist,< 1 year,MORTGAGE,50000,Verified,Mar-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70915216,,debt_consolidation,Debt consolidation,570xx,SD,42.63,0,Aug-96,660,664,0,24,,25,0,28324,79.3,37,w,15242.01,15162.83,28193.62,28047.16,13632.99,14560.63,0,0,0,Mar-19,784.1,Apr-19,Mar-19,594,590,0,,1,Joint App,114000,24.33,Not Verified,0,0,305671,0,9,0,1,20,51563,88,0,0,11878,85,35700,1,0,0,1,13290,586,97.5,0,0,234,220,35,20,3,66,,20,24,0,6,12,6,6,17,15,17,12,25,0,0,0,0,91.7,100,0,0,338720,79887,23600,58393,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72522526,,29625,29625,29625, 36 months,14.46,1019.15,C,C4,Manager,10+ years,RENT,78000,Not Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72522526,,debt_consolidation,,076xx,NJ,23.08,0,Aug-00,675,679,0,,66,9,2,13530,74.8,15,w,0,0,12206,12206,8488.09,3717.91,0,0,0,Mar-17,1019.15,,Jan-19,544,540,0,,1,Individual,,,,0,0,42571,0,2,0,1,17,29041,61,0,2,3704,64,18100,0,0,0,3,4730,4270,76,0,0,102,186,14,14,1,14,,,,0,6,6,6,6,5,7,9,6,9,0,0,0,0,100,66.7,2,0,66139,42571,17800,48039,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72683661,,20000,20000,20000, 36 months,9.75,643,B,B3,Sheriff's Financial Manager,10+ years,MORTGAGE,116739,Source Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72683661,,credit_card,Credit card refinancing,925xx,CA,11.34,0,Dec-94,680,684,0,35,,18,0,26866,70.5,37,w,0,0,5611.19,5611.19,2942.19,929.42,0,1739.58,313.1244,Sep-16,643,,Mar-17,569,565,0,50,1,Individual,,,,0,0,129541,1,1,1,1,6,11105,93,1,6,6200,76,38100,0,7,1,7,7620,883,93.1,0,0,167,254,8,6,3,8,47,11,35,3,5,10,5,12,5,15,29,10,18,0,0,0,2,83.8,80,0,0,398709,37971,12800,11898,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72643706,,18000,18000,18000, 60 months,15.31,431.16,C,C5,Project Management Analyst,5 years,RENT,82000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72643706,,debt_consolidation,Debt consolidation,114xx,NY,23.2,0,Sep-06,745,749,0,,,19,0,11315,34.6,31,w,0,0,20779.40734,20779.41,18000,2779.41,0,0,0,Jun-17,11615.11,,Oct-18,594,590,0,,1,Individual,,,,0,0,89342,0,12,1,3,11,78027,78,1,1,8543,67,32700,1,0,1,4,4963,12511,44.4,0,0,113,85,11,11,0,39,,12,,0,2,3,4,8,18,7,13,3,19,0,0,0,2,100,33.3,0,0,132601,89342,22500,99901,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72703672,,1000,1000,1000, 36 months,14.46,34.41,C,C4,Web Developer,2 years,RENT,32000,Source Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72703672,,other,Other,631xx,MO,16.09,0,Mar-12,730,734,1,,,4,0,2126,38.7,4,w,0,0,1229.147671,1229.15,1000,229.15,0,0,0,Aug-18,298.08,,Sep-18,584,580,0,,1,Individual,,,,0,0,14041,0,2,0,0,35,11915,54,1,1,1486,51,5500,0,0,1,1,3510,14,99.1,0,0,47,26,12,12,0,12,,0,,0,1,2,1,1,2,2,2,2,4,0,0,0,1,100,100,0,0,27477,14041,1500,21977,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72604074,,34975,34975,34975, 36 months,8.39,1102.3,B,B1,attorney,10+ years,MORTGAGE,180000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72604074,,debt_consolidation,Debt consolidation,600xx,IL,11.63,0,Jun-99,690,694,0,32,,16,0,120781,51.4,27,w,0,0,39579.11137,39579.11,34975,4604.11,0,0,0,Dec-18,3284.72,,Sep-17,734,730,0,,1,Individual,,,,0,0,136011,0,1,0,2,16,15230,80,0,2,8977,57,186200,0,0,1,4,9067,39815,50.8,0,0,105,200,13,13,0,13,32,12,32,0,11,13,12,13,5,15,20,13,15,0,0,0,0,88.9,63.6,0,0,205200,136011,80900,19000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71727805,,5000,5000,5000, 36 months,9.75,160.75,B,B3,Mgmt Program Analyst,10+ years,RENT,87000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71727805,,home_improvement,Home improvement,200xx,DC,23.54,0,Oct-02,660,664,0,72,,10,0,8171,58,28,w,0,0,5780.051867,5780.05,5000,780.05,0,0,0,Dec-18,637.87,,Mar-19,589,585,0,72,1,Individual,,,,0,0,56797,3,4,4,8,2,43015,91,0,0,1916,84,14100,0,13,1,8,5680,2084,47.9,0,0,160,151,81,2,0,119,72,9,72,3,1,3,1,4,16,5,11,3,10,0,0,0,4,89.3,0,0,0,67967,56797,4000,47481,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72604124,,12000,12000,12000, 36 months,7.89,375.43,A,A5,Software Engineer,4 years,RENT,100000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72604124,,credit_card,Credit card refinancing,940xx,CA,4.96,0,Jun-07,680,684,0,,,4,0,16110,55.2,5,f,0,0,13273.1167,13273.12,12000,1273.12,0,0,0,Jan-18,5386.5,,Dec-18,769,765,0,,1,Individual,,,,0,0,16110,0,0,0,0,90,0,,1,2,9505,55,29200,0,0,0,2,4028,13090,55.2,0,0,90,104,8,8,0,8,,,,0,4,4,4,4,1,4,4,4,4,0,0,0,1,100,25,0,0,29200,16110,29200,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71746242,,18525,18525,18525, 36 months,15.31,645,C,C5,RN,10+ years,MORTGAGE,100000,Verified,Mar-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71746242,,debt_consolidation,Debt consolidation,928xx,CA,39.33,0,Jun-99,690,694,1,,,14,0,68563,73,29,w,17.99,17.99,23233.78,23233.78,18507.01,4726.77,0,0,0,Mar-19,645,Apr-19,Mar-19,669,665,0,71,1,Individual,,,,0,0,632046,0,3,0,3,15,66582,75,0,0,36811,73,94300,0,0,1,3,45146,15540,85,0,0,146,200,25,15,4,31,,0,,0,5,9,9,9,7,9,19,7,14,,0,0,0,100,60,0,0,763083,135145,77700,89283,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72235302,,7550,7550,7550, 36 months,24.11,296.65,F,F2,,,RENT,21000,Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72235302,,debt_consolidation,Debt consolidation,601xx,IL,38.69,0,Jan-01,675,679,3,,97,7,1,9856,64.4,17,f,0,0,4429.52,4429.52,2508.48,1921.04,0,0,0,May-17,296.65,,Feb-18,499,0,0,,1,Individual,,,,0,0,23803,1,1,2,2,5,13947,86,1,2,6547,76,15300,3,0,7,4,3400,1244,88.8,0,0,142,181,12,5,0,17,,5,,0,3,3,3,6,7,5,10,3,7,0,0,0,3,100,66.7,1,0,31487,23803,11100,16187,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71977520,,15000,15000,15000, 60 months,17.27,374.97,D,D2,city carrier,10+ years,MORTGAGE,72000,Source Verified,Feb-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71977520,,debt_consolidation,Debt consolidation,400xx,KY,13.15,2,Feb-02,680,684,3,7,,13,0,8106,48.7,34,w,7564.13,7564.13,13578.07,13578.07,7435.87,6142.2,0,0,0,Mar-19,374.97,Apr-19,Mar-19,749,745,0,7,1,Individual,,,,0,0,205196,3,3,1,2,3,26629,90,2,4,4494,78,15600,0,1,8,6,17100,2583,71.3,0,0,138,168,0,0,3,19,12,0,12,1,2,5,3,5,18,9,13,5,13,0,0,1,3,90.3,33.3,0,0,228822,34735,8800,29446,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72692936,,12000,12000,12000, 36 months,13.67,408.22,C,C3,Systems analyst,10+ years,RENT,60000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72692936,,debt_consolidation,Debt consolidation,604xx,IL,17.8,1,Apr-92,695,699,1,19,,5,0,5257,43.8,10,w,0,0,13124.76,13124.76,12000,1124.76,0,0,0,Nov-16,9868.11,,Mar-19,754,750,0,19,1,Individual,,,,0,0,25574,1,2,0,0,45,20317,25,1,1,5257,32,12000,0,0,2,1,6394,6743,43.8,0,0,118,286,3,3,2,3,,0,,1,1,1,2,2,4,3,4,1,5,0,0,1,1,90,0,0,0,68834,25574,12000,56834,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72763584,,12000,12000,12000, 36 months,9.75,385.8,B,B3,printer,10+ years,MORTGAGE,52000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72763584,,credit_card,Credit card refinancing,018xx,MA,14.24,0,Aug-04,665,669,0,28,,12,0,12964,41.3,19,w,0,0,13400.71213,13400.71,12000,1400.71,0,0,0,Aug-17,6855.11,,Sep-18,569,565,0,,1,Individual,,,,0,0,270161,4,1,0,1,14,16430,83,3,8,3884,58,31400,0,0,1,10,22513,16526,42.8,0,0,138,133,4,4,1,4,,9,,0,5,6,8,12,3,10,15,6,12,0,0,0,4,89.5,25,0,0,293652,29394,28900,19726,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72144361,,35000,35000,35000, 36 months,11.47,1153.67,B,B5,branch manager/financial advisor,10+ years,MORTGAGE,194000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72144361,,credit_card,Credit card refinancing,530xx,WI,16.45,0,Jul-88,675,679,1,62,,15,0,126009,80,32,w,0,0,41509.43186,41509.43,35000,6509.43,0,0,0,Feb-19,1153.28,,Mar-19,729,725,0,,1,Individual,,,,0,0,415464,3,2,1,2,4,57114,92,1,2,15797,80,157400,0,0,2,5,29676,10575,71,0,0,161,331,2,2,5,2,,2,62,0,9,11,16,16,8,11,21,10,14,,0,0,3,97,62.5,0,0,451676,118258,84600,62198,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72522455,,15000,15000,15000, 60 months,17.27,374.97,D,D2,truck driver,10+ years,MORTGAGE,37000,Verified,Mar-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72522455,,debt_consolidation,,170xx,PA,23.48,0,Oct-00,685,689,0,29,,9,0,5874,58.2,18,w,0,0,9129.13,9129.13,3656.91,3867.91,0,1604.31,288.7758,Nov-17,374.97,,May-18,539,535,1,77,1,Individual,,,,0,85,59598,0,2,1,2,8,16778,66,3,6,1309,64,10100,2,0,2,8,6622,2387,64.4,0,0,86,42,9,8,1,10,29,8,29,1,4,6,4,5,9,6,7,6,9,0,0,0,4,88.2,25,0,0,85856,22652,6700,25256,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72533156,,12000,12000,12000, 36 months,13.67,408.22,C,C3,Manager,< 1 year,OWN,71000,Source Verified,Mar-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72533156,,debt_consolidation,Debt consolidation,550xx,MN,14.19,1,Apr-08,675,679,1,17,,14,0,11988,49.5,16,w,0,0,9379.95,9379.95,7093.62,2286.33,0,0,0,Feb-18,408.22,,Mar-19,519,515,0,17,1,Individual,,,,0,0,172197,2,2,0,0,28,12801,60,3,6,4558,55,24200,0,0,1,6,12300,6235,57.3,0,0,94,49,1,1,1,1,,1,,1,3,5,7,7,4,11,11,5,14,0,0,1,3,93.7,42.9,0,0,203586,24789,14600,21223,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
70790259,,28000,28000,27700, 36 months,11.99,929.87,C,C1,,,OWN,79200,Source Verified,Mar-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70790259,,credit_card,Credit card refinancing,342xx,FL,24.03,0,Jan-02,680,684,1,40,,10,0,40499,73.9,14,w,0,0,13929.4,13780.16,10464.03,3465.37,0,0,0,Jun-17,929.87,,Mar-18,534,530,0,,1,Individual,,,,0,0,59774,0,1,0,1,15,7866,55,0,2,16485,62,54800,1,0,1,3,5977,14301,73.9,0,0,15,169,19,15,0,19,40,1,40,0,5,5,8,11,1,8,12,5,10,0,0,0,0,92.9,50,0,0,96344,59774,54800,14200,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72543485,,21000,21000,21000, 36 months,16.29,741.31,D,D1,rn,10+ years,MORTGAGE,170000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72543485,,debt_consolidation,Debt consolidation,923xx,CA,21.22,0,Sep-91,675,679,3,65,,32,0,47551,63.7,60,f,0,0,21442.71,21442.71,21000,442.71,0,0,0,Mar-16,21461.71,,Apr-16,679,675,0,,1,Individual,,,,0,0,687314,2,13,3,7,6,371906,104,3,4,10245,93,74600,1,0,4,11,22171,18295,69.8,0,0,101,293,6,6,2,11,,0,65,0,11,15,11,11,36,18,22,15,32,0,0,0,6,98.3,54.5,0,0,757932,419457,60500,353332,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72713903,,28000,28000,28000, 36 months,9.75,900.2,B,B3,Accountant,10+ years,MORTGAGE,207000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72713903,,debt_consolidation,Debt consolidation,112xx,NY,18.7,0,Dec-97,675,679,0,,,16,0,322070,78,25,f,0,0,29318.7,29318.7,28000,1318.7,0,0,0,Aug-16,24832.87,,Mar-19,674,670,0,,1,Individual,,,,0,0,566898,0,1,0,1,20,7485,42,1,3,19256,78,411220,0,0,0,4,35431,8555,90,0,0,160,218,9,9,6,9,,13,,0,13,14,13,13,5,14,17,13,16,,0,0,1,100,76.9,0,0,713933,107055,111220,17964,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71907603,,32000,32000,32000, 60 months,21.18,868.96,E,E3,Assistant sales manager ,5 years,MORTGAGE,112000,Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71907603,,debt_consolidation,Debt consolidation,027xx,MA,12.01,2,Jun-03,690,694,1,10,,15,0,19947,47,28,w,0,0,26705.43,26705.43,8537.56,13014.42,43.45,5110,919.8,Jul-18,730,,Mar-19,609,605,0,15,1,Individual,,,,0,0,210220,1,2,1,3,8,19966,80,2,4,5412,59,42400,2,7,4,8,14015,18153,52.4,0,0,99,152,5,5,2,5,10,2,10,2,7,7,8,12,7,11,17,7,15,0,0,1,3,89.3,50,0,0,458831,39913,38100,24891,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,May-18,ACTIVE,May-18,11137,45,16
72073539,,6000,6000,6000, 36 months,8.39,189.1,B,B1,,,RENT,50000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72073539,,credit_card,Credit card refinancing,199xx,DE,21.56,0,Dec-96,670,674,0,43,,6,0,6718,62.8,29,w,0,0,6804.781671,6804.78,6000,804.78,0,0,0,Feb-19,189.08,,Feb-19,584,580,0,43,1,Individual,,,,0,0,44877,0,1,0,0,30,38159,,2,3,3933,63,10700,2,10,2,3,7480,67,98.3,0,0,150,230,7,7,2,19,74,9,74,2,1,5,1,8,11,5,16,5,6,0,0,0,2,86.2,100,0,0,85097,44877,4000,74397,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72785807,,35000,35000,35000, 60 months,21.97,966.07,E,E4,President,6 years,OWN,200000,Source Verified,Mar-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72785807,,debt_consolidation,,917xx,CA,20.31,0,Mar-05,670,674,1,,,10,0,40868,92,20,w,0,0,9163.54,9163.54,2043.21,3667.77,0,3452.56,621.4608,Sep-16,966.07,,Mar-17,534,530,0,,1,Individual,,,,0,0,102488,0,2,0,0,25,34511,63,0,0,9885,84,51000,0,0,4,0,10249,608,98.7,0,0,125,131,51,25,0,70,,1,,0,5,6,5,8,9,7,10,6,10,0,0,0,0,100,100,0,0,167204,102488,40900,76572,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72703657,,24000,24000,24000, 36 months,11.47,791.09,B,B5,Administrative Manager,10+ years,MORTGAGE,84000,Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72703657,,debt_consolidation,Debt consolidation,431xx,OH,25.9,0,Dec-94,680,684,1,65,,11,0,33722,81,32,w,0,0,19001.45,19001.45,15071.64,3929.81,0,0,0,Mar-18,791.09,,Mar-19,504,500,0,,1,Individual,,,,0,0,204351,1,2,1,2,2,38205,97,1,3,16194,81,41500,0,0,3,6,18577,8667,97,0,0,165,254,9,2,5,9,65,4,65,0,3,8,10,11,5,8,22,7,11,,0,0,3,97,100,0,0,214283,71927,26000,39583,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71817364,,15000,15000,15000, 60 months,11.99,333.6,C,C1,ADMINISTRATOR,10+ years,MORTGAGE,113000,Source Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71817364,,debt_consolidation,Debt consolidation,604xx,IL,17.35,0,Mar-99,660,664,2,38,,28,0,26674,51.3,51,w,0,0,18805.38856,18805.39,15000,3805.39,0,0,0,Nov-18,8454.05,,Mar-19,774,770,0,,1,Individual,,,,0,0,338413,2,2,2,3,11,35850,83,2,6,6242,66,52000,7,0,9,9,13016,11214,68.3,0,0,115,203,3,3,4,3,,3,,0,10,16,10,11,14,23,33,16,28,0,0,0,4,98,30,0,0,385696,62524,35400,43260,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
